orderNumber,orderDate,requiredDate,status,customerNumber,totalAmount,paymentMethod
204607,2024-08-15,2024-08-17,Delivered,10420,4783.08,Credit Card
204608,2024-08-10,2024-08-18,Delivered,10067,2680.49,Bank Transfer
204609,2024-04-29,2024-05-03,In Process,10705,6241.81,Invoice
204610,2024-08-12,2024-08-19,In Process,10599,7039.78,Invoice
204611,2024-07-21,2024-07-24,In Process,10016,1770.84,COD
204612,2024-06-10,2024-06-16,Disputed,10173,3346.54,Bank Transfer
204613,2024-01-15,2024-01-21,Delivered,10760,2405.83,Bank Transfer
204614,2024-09-08,2024-09-11,Shipped,10301,1023.54,Credit Card
204615,2024-04-30,2024-05-05,Delivered,10099,3883.33,Bank Transfer
204616,2024-09-24,2024-09-26,Disputed,10628,5733.24,Bank Transfer
204617,2024-06-22,2024-06-30,Delivered,10032,5685.66,Invoice
204618,2024-03-12,2024-03-22,Cancelled,10593,1326.56,Invoice
204619,2024-04-19,2024-04-29,Disputed,10404,2801.25,Invoice
204620,2024-08-07,2024-08-17,In Process,10740,3649.8,COD
204621,2024-02-25,2024-02-27,Disputed,10080,4334.03,COD
204622,2024-05-25,2024-06-04,Disputed,10828,518.43,Invoice
204623,2024-04-02,2024-04-05,In Process,10664,5260.74,Invoice
204624,2024-09-15,2024-09-23,Disputed,10955,250.62,Bank Transfer
204625,2024-01-03,2024-01-09,Disputed,10755,6964.77,Credit Card
204626,2024-09-05,2024-09-08,Delivered,10786,4994.5,COD
204627,2024-05-11,2024-05-18,Cancelled,10251,6907.6,Credit Card
204628,2024-03-16,2024-03-18,Cancelled,10000,1031.91,COD
204629,2024-02-16,2024-02-23,Delivered,10706,7127.83,Credit Card
204630,2024-08-28,2024-09-02,Delivered,10784,2902.95,Invoice
204631,2024-01-25,2024-02-02,Shipped,10999,1321.47,Bank Transfer
204632,2024-04-18,2024-04-28,Disputed,10460,3717.5,COD
204633,2024-07-11,2024-07-15,Delivered,10295,1422.6,Bank Transfer
204634,2024-05-27,2024-06-05,Cancelled,10690,375.91,COD
204635,2024-03-16,2024-03-24,Delivered,10598,3663.86,Bank Transfer
204636,2024-02-06,2024-02-13,Cancelled,10961,4170.4,Invoice
204637,2024-09-28,2024-10-06,Shipped,10555,2058.54,Credit Card
204638,2024-06-04,2024-06-10,Delivered,10368,6913.58,Bank Transfer
204639,2024-05-18,2024-05-25,Cancelled,10073,4354.81,COD
204640,2024-09-27,2024-10-02,Cancelled,10242,6814.21,COD
204641,2024-05-08,2024-05-10,Disputed,10535,3050.34,Bank Transfer
204642,2024-05-21,2024-05-26,In Process,10765,5760.67,Credit Card
204643,2024-02-20,2024-02-26,Disputed,10145,6096.06,Bank Transfer
204644,2024-10-02,2024-10-10,Disputed,10270,1492.6,
204645,2024-03-05,2024-03-08,Disputed,10801,6708.1,COD
204646,2024-08-11,2024-08-16,Delivered,10800,854.13,Bank Transfer
204647,2024-04-11,2024-04-17,Cancelled,10207,1978.73,Bank Transfer
204648,2024-09-03,2024-09-11,Shipped,10505,1146.95,Bank Transfer
204649,2024-03-09,2024-03-18,Disputed,10417,5201.59,Invoice
204650,2024-05-24,2024-06-03,Cancelled,10308,3699.97,COD
204651,2024-07-06,2024-07-16,In Process,10730,7423.35,COD
204652,2024-06-13,2024-06-19,Disputed,10816,4950.89,Invoice
204653,2024-08-07,2024-08-14,In Process,10074,6264.74,Invoice
204654,2024-08-20,2024-08-29,Cancelled,10789,3480.09,Invoice
204655,2024-10-25,2024-11-04,In Process,10153,5481.89,Invoice
204656,2024-03-11,2024-03-13,Cancelled,10576,5002.06,COD
204657,2024-04-16,2024-04-24,Delivered,10636,904.72,Credit Card
204658,2024-09-09,2024-09-16,Cancelled,10553,3811.24,Bank Transfer
204659,2024-05-22,2024-05-29,In Process,10751,5861.74,COD
204660,2024-09-19,2024-09-24,Delivered,10214,2950.54,Invoice
204661,2024-09-16,2024-09-20,Cancelled,10993,240.37,Bank Transfer
204662,2024-03-06,2024-03-13,Disputed,10804,7056.16,Bank Transfer
204663,2024-04-08,2024-04-14,Cancelled,10865,5340.41,COD
204664,2024-02-01,2024-02-03,Delivered,10328,5379.21,Bank Transfer
204665,2024-01-22,2024-01-31,Cancelled,10886,732.56,Credit Card
204666,2024-01-23,2024-01-31,Shipped,10532,867.02,Invoice
204667,2024-01-20,2024-01-27,Delivered,10733,3403.73,Credit Card
204668,2024-10-18,2024-10-23,Disputed,10176,5847.53,Bank Transfer
204669,2024-03-08,2024-03-12,In Process,10551,1771.82,Invoice
204670,2024-08-06,2024-08-12,Shipped,10743,1069.18,Bank Transfer
204671,2024-02-19,2024-02-24,Delivered,10754,572.63,Invoice
204672,2024-07-04,2024-07-13,Shipped,10533,5190.25,Credit Card
204673,2024-02-23,2024-03-03,Disputed,10886,4649.56,Invoice
204674,2024-04-14,2024-04-16,In Process,10661,5537.78,Credit Card
204675,2024-02-12,2024-02-19,In Process,10172,3075.52,Credit Card
204676,2024-01-18,2024-01-20,Shipped,10719,4049.66,Invoice
204677,2024-07-31,2024-08-04,Delivered,10293,3663.33,Bank Transfer
204678,2024-06-15,2024-06-21,In Process,10634,1353.49,Credit Card
204679,2024-01-02,2024-01-07,In Process,10821,2661.93,Invoice
204680,2024-08-09,2024-08-18,In Process,10261,363.9,Credit Card
204681,2024-01-07,2024-01-15,In Process,10828,125.86,COD
204682,2024-02-25,2024-03-05,In Process,10405,4000.49,Bank Transfer
204683,2024-01-03,2024-01-11,In Process,10137,7046.52,COD
204684,2024-03-28,2024-03-30,Cancelled,10929,178.52,COD
204685,2024-09-30,2024-10-08,Shipped,10164,3880.37,Invoice
204686,2024-02-28,2024-03-01,Disputed,10640,7213.72,Bank Transfer
204687,2024-04-06,2024-04-10,Shipped,10984,2013.18,Credit Card
204688,2024-02-17,2024-02-21,Shipped,10852,6385.34,Invoice
204689,2024-10-21,2024-10-31,Shipped,10961,7078.91,Bank Transfer
204690,2024-09-07,2024-09-10,In Process,10758,3202.13,Invoice
204691,2024-04-07,2024-04-12,Disputed,10374,672.43,Bank Transfer
204692,2024-07-01,2024-07-10,Disputed,10535,6860.36,COD
204693,2024-01-18,2024-01-20,Cancelled,10171,1569.52,Invoice
204694,2024-07-17,2024-07-19,Delivered,10118,4720.84,COD
204695,2024-03-05,2024-03-11,Disputed,10498,4740.56,Credit Card
204696,2024-04-19,2024-04-22,Shipped,10998,2237.52,COD
204697,2024-04-07,2024-04-12,Cancelled,10266,6279.41,Bank Transfer
204698,2024-10-27,2024-10-29,Delivered,10980,1563.19,Bank Transfer
204699,2024-04-28,2024-05-07,Cancelled,10213,2880.38,Bank Transfer
204700,2024-09-29,2024-10-04,In Process,10669,1800.71,Invoice
204701,2024-05-02,2024-05-07,Cancelled,10311,5368.01,Bank Transfer
204702,2024-06-27,2024-06-30,Disputed,10060,2107.3,Credit Card
204703,2024-04-27,2024-04-29,Shipped,10451,3866.29,
204704,2024-10-18,2024-10-22,Shipped,10867,3067.14,Bank Transfer
204705,2024-05-05,2024-05-13,Cancelled,10111,1777.74,Credit Card
204706,2024-03-06,2024-03-12,Shipped,10818,972.29,COD
204707,2024-02-10,2024-02-17,Disputed,10503,1520.84,Invoice
204708,2024-05-01,2024-05-11,Cancelled,10162,7237.63,Bank Transfer
204709,2024-03-11,2024-03-18,Shipped,10933,5234.48,Bank Transfer
204710,2024-03-02,2024-03-12,Disputed,10173,947.56,COD
204711,2024-06-22,2024-06-24,Cancelled,10528,7363.36,Invoice
204712,2024-04-16,2024-04-23,In Process,10651,2480.89,Bank Transfer
204713,2024-06-17,2024-06-19,Shipped,10340,2929.0,
204714,2024-07-10,2024-07-18,In Process,10200,2789.13,Credit Card
204715,2024-08-11,2024-08-16,Disputed,10678,2380.49,COD
204716,2024-07-23,2024-07-27,Disputed,10362,5083.27,Invoice
204717,2024-01-11,2024-01-14,Disputed,10348,6821.6,COD
204718,2024-07-07,2024-07-14,Disputed,10720,608.71,COD
204719,2024-04-20,2024-04-26,Delivered,10410,5505.54,Bank Transfer
204720,2024-08-23,2024-08-25,Delivered,10479,5517.01,Credit Card
204721,2024-03-29,2024-04-02,Delivered,10723,6488.87,Bank Transfer
204722,2024-09-11,2024-09-16,In Process,10812,1791.33,COD
204723,2024-04-24,2024-04-30,In Process,10572,4011.83,Invoice
204724,2024-02-23,2024-03-01,Disputed,10917,3631.74,Invoice
204725,2024-07-14,2024-07-16,In Process,10346,1677.84,Credit Card
204726,2024-06-18,2024-06-20,Shipped,10297,4591.71,Bank Transfer
204727,2024-06-14,2024-06-21,Delivered,10906,5705.96,Credit Card
204728,2024-09-18,2024-09-26,Disputed,10642,6513.43,COD
204729,2024-09-03,2024-09-10,Delivered,10616,4084.91,Bank Transfer
204730,2024-06-25,2024-07-01,Shipped,10300,6514.42,Credit Card
204731,2024-04-21,2024-04-26,Cancelled,10828,3354.16,Credit Card
204732,2024-05-01,2024-05-05,Cancelled,10835,1874.85,Credit Card
204733,2024-09-06,2024-09-12,Disputed,10261,5519.4,COD
204734,2024-10-04,2024-10-10,Shipped,10791,5562.3,Bank Transfer
204735,2024-07-29,2024-08-01,Cancelled,10813,285.29,COD
204736,2024-08-26,2024-08-29,Cancelled,10036,161.71,Bank Transfer
204737,2024-01-29,2024-02-02,In Process,10134,671.83,COD
204738,2024-06-21,2024-07-01,In Process,10642,3046.72,Invoice
204739,2024-07-04,2024-07-09,Shipped,10005,7483.1,COD
204740,2024-03-20,2024-03-27,Disputed,10974,3139.47,COD
204741,2024-02-06,2024-02-09,In Process,10962,4154.86,Invoice
204742,2024-02-26,2024-03-02,Cancelled,10689,6359.6,Invoice
204743,2024-08-10,2024-08-20,In Process,10562,4075.51,Credit Card
204744,2024-04-18,2024-04-23,Delivered,10125,190.6,Invoice
204745,2024-09-28,2024-10-03,Disputed,10425,3288.07,Bank Transfer
204746,2024-07-10,2024-07-12,In Process,10805,2057.48,Bank Transfer
204747,2024-10-14,2024-10-16,Shipped,10286,6059.92,Invoice
204748,2024-03-19,2024-03-23,Shipped,10542,4012.06,COD
204749,2024-09-26,2024-10-01,Delivered,10314,2793.23,Credit Card
204750,2024-03-28,2024-04-01,Disputed,10142,7377.98,Invoice
204751,2024-09-30,2024-10-03,In Process,10645,3461.24,Credit Card
204752,2024-04-06,2024-04-15,Shipped,10989,1736.42,Credit Card
204753,2024-06-27,2024-07-07,Shipped,10539,4832.53,COD
204754,2024-07-28,2024-08-01,Disputed,10146,3483.37,COD
204755,2024-08-11,2024-08-21,Shipped,10232,3144.48,COD
204756,2024-06-03,2024-06-06,Disputed,10763,6254.44,Credit Card
204757,2024-07-25,2024-07-27,Delivered,10329,3030.24,Credit Card
204758,2024-09-16,2024-09-22,Shipped,10647,5494.77,Credit Card
204759,2024-03-13,2024-03-15,Disputed,10944,4342.99,Bank Transfer
204760,2024-09-11,2024-09-20,Shipped,10497,4376.43,COD
204761,2024-01-30,2024-02-09,Cancelled,10478,5595.05,Invoice
204762,2024-01-06,2024-01-13,Cancelled,10560,176.1,Invoice
204763,2024-09-16,2024-09-26,In Process,10291,1531.45,Bank Transfer
204764,2024-06-10,2024-06-16,Shipped,10034,3938.76,Bank Transfer
204765,2024-06-02,2024-06-09,In Process,10558,912.36,COD
204766,2024-05-07,2024-05-10,Shipped,10903,5095.78,COD
204767,2024-01-01,2024-01-04,Shipped,10812,349.86,
204768,2024-01-26,2024-01-30,Disputed,10663,90.45,COD
204769,2024-05-21,2024-05-27,Delivered,10761,2404.13,Credit Card
204770,2024-01-24,2024-01-29,Delivered,10664,4588.4,Invoice
204771,2024-04-07,2024-04-13,In Process,10236,3909.55,COD
204772,2024-07-01,2024-07-06,In Process,10843,7474.0,COD
204773,2024-09-05,2024-09-08,Disputed,10545,5377.44,Invoice
204774,2024-04-04,2024-04-13,Cancelled,10713,2738.14,Bank Transfer
204775,2024-09-25,2024-09-28,Shipped,10163,2022.03,Credit Card
204776,2024-05-11,2024-05-19,In Process,10678,6025.14,Invoice
204777,2024-09-03,2024-09-12,Disputed,10793,6085.63,COD
204778,2024-10-21,2024-10-24,Disputed,10632,6117.07,Invoice
204779,2024-05-11,2024-05-13,In Process,10844,5025.81,Bank Transfer
204780,2024-10-27,2024-10-29,In Process,10499,3845.97,COD
204781,2024-06-27,2024-07-04,Shipped,10393,2941.44,COD
204782,2024-07-05,2024-07-11,In Process,10965,6080.2,Credit Card
204783,2024-04-03,2024-04-05,Disputed,10367,1847.26,Invoice
204784,2024-07-29,2024-08-08,In Process,10610,2289.92,Credit Card
204785,2024-01-30,2024-02-02,Delivered,10377,3221.93,COD
204786,2024-07-10,2024-07-18,Shipped,10372,4292.33,COD
204787,2024-07-06,2024-07-11,In Process,10381,823.79,Credit Card
204788,2024-10-23,2024-10-27,In Process,10000,6753.28,COD
204789,2024-07-30,2024-08-01,Cancelled,10477,6364.05,Invoice
204790,2024-02-14,2024-02-20,Cancelled,10542,4499.55,Bank Transfer
204791,2024-01-29,2024-02-06,Disputed,10182,6029.87,COD
204792,2024-02-29,2024-03-03,In Process,10056,897.0,Bank Transfer
204793,2024-01-29,2024-02-08,Shipped,10554,3231.71,Credit Card
204794,2024-05-27,2024-06-04,Cancelled,10226,1952.39,Invoice
204795,2024-09-24,2024-09-27,Shipped,10059,5574.24,Bank Transfer
204796,2024-06-06,2024-06-10,Delivered,10068,2653.46,Credit Card
204797,2024-10-24,2024-10-29,Shipped,10118,2727.74,Bank Transfer
204798,2024-05-17,2024-05-20,Shipped,10539,4693.72,Bank Transfer
204799,2024-05-14,2024-05-20,Cancelled,10224,5672.13,Invoice
204800,2024-02-02,2024-02-10,In Process,10948,3994.5,Invoice
204801,2024-08-05,2024-08-09,In Process,10863,3019.98,Invoice
204802,2024-05-20,2024-05-23,Shipped,10832,5941.19,COD
204803,2024-01-15,2024-01-22,Shipped,10369,284.58,Credit Card
204804,2024-04-13,2024-04-21,Delivered,10882,5423.79,Invoice
204805,2024-10-10,2024-10-19,Disputed,10902,98.66,Invoice
204806,2024-01-23,2024-01-31,In Process,10481,3238.37,Invoice
204807,2024-06-22,2024-07-02,Delivered,10856,5597.63,COD
204808,2024-10-02,2024-10-10,In Process,10999,4555.73,Invoice
204809,2024-10-26,2024-10-28,Cancelled,10965,2004.93,COD
204810,2024-02-01,2024-02-05,Cancelled,10529,4704.92,Invoice
204811,2024-05-24,2024-06-03,Cancelled,10905,6549.15,Invoice
204812,2024-10-25,2024-10-28,Cancelled,10644,514.98,Bank Transfer
204813,2024-04-21,2024-04-26,Shipped,10410,1342.89,Invoice
204814,2024-08-23,2024-08-29,Delivered,10786,5553.64,COD
204815,2024-01-31,2024-02-08,Cancelled,10155,2827.1,Invoice
204816,2024-02-16,2024-02-21,Delivered,10774,2938.45,COD
204817,2024-06-13,2024-06-20,Disputed,10477,1783.78,COD
204818,2024-06-15,2024-06-17,Shipped,10339,5831.54,Invoice
204819,2024-08-23,2024-08-30,In Process,10627,5802.07,Credit Card
204820,2024-04-16,2024-04-18,Cancelled,10697,7240.35,Credit Card
204821,2024-03-08,2024-03-13,Cancelled,10518,7153.88,Credit Card
204822,2024-06-07,2024-06-17,Cancelled,10909,2546.99,Bank Transfer
204823,2024-10-01,2024-10-03,Disputed,10046,1205.87,Credit Card
204824,2024-09-17,2024-09-22,Shipped,10324,3644.37,COD
204825,2024-01-23,2024-01-28,Cancelled,10069,1934.98,Invoice
204826,2024-08-28,2024-09-06,In Process,10888,6227.62,COD
204827,2024-04-16,2024-04-24,Cancelled,10505,2853.57,COD
204828,2024-02-16,2024-02-24,Disputed,10049,6017.01,COD
204829,2024-04-14,2024-04-20,In Process,10668,143.03,Credit Card
204830,2024-09-06,2024-09-08,Cancelled,10505,5147.2,Invoice
204831,2024-05-31,2024-06-09,Disputed,10491,7147.04,COD
204832,2024-03-15,2024-03-23,Cancelled,10341,136.77,COD
204833,2024-09-25,2024-10-03,Cancelled,10962,5078.25,Bank Transfer
204834,2024-02-13,2024-02-19,Cancelled,10049,3847.35,Invoice
204835,2024-02-27,2024-03-01,Disputed,10902,424.08,Invoice
204836,2024-10-12,2024-10-22,Disputed,10662,82.41,Credit Card
204837,2024-10-27,2024-10-29,Cancelled,10919,2662.84,COD
204838,2024-09-13,2024-09-18,Disputed,10974,6010.2,
204839,2024-01-12,2024-01-19,Disputed,10540,673.23,Bank Transfer
204840,2024-07-26,2024-08-03,Disputed,10628,7010.4,Credit Card
204841,2024-09-02,2024-09-11,Delivered,10286,4324.4,COD
204842,2024-10-02,2024-10-04,Shipped,10150,1533.49,Invoice
204843,2024-07-29,2024-08-08,In Process,10368,5701.07,Bank Transfer
204844,2024-09-12,2024-09-21,Disputed,10828,6952.58,Credit Card
204845,2024-06-10,2024-06-16,Cancelled,10901,3147.98,COD
204846,2024-04-21,2024-04-24,Cancelled,10347,6979.86,Invoice
204847,2024-04-04,2024-04-10,Delivered,10380,4569.41,Invoice
204848,2024-01-17,2024-01-27,Delivered,10262,825.34,Credit Card
204849,2024-09-13,2024-09-18,Shipped,10341,2679.24,Invoice
204850,2024-08-08,2024-08-10,In Process,10403,6137.61,Invoice
204851,2024-09-25,2024-10-02,Cancelled,10643,7059.82,Invoice
204852,2024-02-17,2024-02-21,Delivered,10187,734.26,Credit Card
204853,2024-05-06,2024-05-15,In Process,10485,6290.21,Bank Transfer
204854,2024-10-23,2024-11-01,In Process,10285,1600.55,Credit Card
204855,2024-04-18,2024-04-27,Delivered,10143,2308.37,Credit Card
204856,2024-08-29,2024-09-02,Shipped,10797,1860.93,
204857,2024-04-30,2024-05-03,Shipped,10255,3213.72,Bank Transfer
204858,2024-04-11,2024-04-15,Disputed,10215,5568.09,Bank Transfer
204859,2024-09-28,2024-10-02,Disputed,10340,403.84,Bank Transfer
204860,2024-03-26,2024-03-30,Delivered,10265,1051.93,Bank Transfer
204861,2024-08-20,2024-08-24,In Process,10033,3315.36,Credit Card
204862,2024-04-28,2024-05-02,Disputed,10044,1748.27,Credit Card
204863,2024-03-06,2024-03-08,Delivered,10320,4982.8,Bank Transfer
204864,2024-03-13,2024-03-23,Disputed,10441,6586.38,Credit Card
204865,2024-02-24,2024-03-04,Disputed,10672,1246.57,COD
204866,2024-04-04,2024-04-06,Shipped,10013,3643.36,Credit Card
204867,2024-05-14,2024-05-22,Delivered,10789,2374.17,Invoice
204868,2024-02-28,2024-03-04,Cancelled,10440,2066.24,COD
204869,2024-04-16,2024-04-25,Disputed,10087,4945.72,Bank Transfer
204870,2024-08-27,2024-09-05,Disputed,10052,2208.15,COD
204871,2024-04-15,2024-04-22,Cancelled,10434,5697.09,Bank Transfer
204872,2024-08-23,2024-08-30,In Process,10855,3070.38,Bank Transfer
204873,2024-03-16,2024-03-24,Shipped,10348,6938.24,Invoice
204874,2024-02-29,2024-03-02,Disputed,10414,6988.06,COD
204875,2024-07-29,2024-08-05,Shipped,10745,5673.19,Credit Card
204876,2024-01-05,2024-01-14,Shipped,10779,3468.8,COD
204877,2024-10-26,2024-10-28,Disputed,10391,3691.17,Credit Card
204878,2024-10-11,2024-10-15,In Process,10315,913.75,Bank Transfer
204879,2024-02-28,2024-03-03,Delivered,10104,6064.05,COD
204880,2024-09-26,2024-10-02,Shipped,10605,7308.4,Credit Card
204881,2024-02-21,2024-02-23,Disputed,10325,277.37,Credit Card
204882,2024-01-26,2024-02-04,Cancelled,10159,7294.75,Invoice
204883,2024-06-09,2024-06-15,Shipped,10305,5897.93,COD
204884,2024-03-22,2024-03-24,Disputed,10119,2493.09,Bank Transfer
204885,2024-08-29,2024-09-08,Shipped,10388,1732.28,Credit Card
204886,2024-05-19,2024-05-27,Delivered,10146,2069.75,Invoice
204887,2024-02-29,2024-03-05,Shipped,10755,5570.12,Invoice
204888,2024-03-18,2024-03-27,Disputed,10109,7455.41,Bank Transfer
204889,2024-03-29,2024-04-03,In Process,10940,4203.58,Credit Card
204890,2024-10-03,2024-10-07,Cancelled,10951,1177.37,Bank Transfer
204891,2024-09-24,2024-10-04,Shipped,10741,6919.71,Invoice
204892,2024-01-28,2024-02-06,Shipped,10084,6136.3,Invoice
204893,2024-09-01,2024-09-04,Shipped,10220,4907.73,COD
204894,2024-10-10,2024-10-20,Delivered,10983,6941.16,Bank Transfer
204895,2024-05-12,2024-05-15,Shipped,10698,6074.61,COD
204896,2024-07-21,2024-07-29,In Process,10118,3423.06,COD
204897,2024-01-13,2024-01-23,Delivered,10016,5675.08,
204898,2024-05-20,2024-05-28,Cancelled,10735,1673.18,Invoice
204899,2024-02-02,2024-02-10,Delivered,10435,2714.21,Invoice
204900,2024-09-03,2024-09-09,Shipped,10151,3857.82,Invoice
204901,2024-02-17,2024-02-25,Cancelled,10070,289.23,Invoice
204902,2024-09-03,2024-09-10,Disputed,10688,1239.54,Credit Card
204903,2024-10-16,2024-10-18,Disputed,10861,3167.37,Invoice
204904,2024-09-16,2024-09-26,Cancelled,10577,6059.01,Bank Transfer
204905,2024-02-06,2024-02-16,Disputed,10850,4001.57,COD
204906,2024-09-22,2024-10-02,Shipped,10126,6666.46,Bank Transfer
204907,2024-08-10,2024-08-16,Shipped,10142,3451.91,Credit Card
204908,2024-02-26,2024-03-05,Delivered,10404,4592.34,Credit Card
204909,2024-09-07,2024-09-14,Disputed,10640,6463.29,Invoice
204910,2024-05-22,2024-06-01,Shipped,10787,3098.56,Bank Transfer
204911,2024-05-01,2024-05-08,Cancelled,10884,1863.12,Bank Transfer
204912,2024-06-08,2024-06-15,In Process,10508,1429.73,Credit Card
204913,2024-07-24,2024-07-30,Cancelled,10738,5453.29,Invoice
204914,2024-07-04,2024-07-11,In Process,10957,569.75,Credit Card
204915,2024-10-23,2024-11-01,Disputed,10750,2509.07,Bank Transfer
204916,2024-02-28,2024-03-03,Shipped,10463,567.1,COD
204917,2024-02-21,2024-03-02,Shipped,10732,2247.5,Invoice
204918,2024-07-17,2024-07-20,Cancelled,10544,4553.91,COD
204919,2024-05-18,2024-05-20,Cancelled,10306,2023.56,Invoice
204920,2024-08-17,2024-08-22,Cancelled,10847,523.73,Credit Card
204921,2024-09-14,2024-09-19,In Process,10045,4951.74,COD
204922,2024-09-11,2024-09-17,Cancelled,10470,1930.62,Credit Card
204923,2024-02-17,2024-02-25,In Process,10251,4962.09,Invoice
204924,2024-03-16,2024-03-19,Cancelled,10475,1017.9,Invoice
204925,2024-07-04,2024-07-11,Shipped,10712,6339.37,Invoice
204926,2024-03-17,2024-03-21,In Process,10829,5007.69,Credit Card
204927,2024-07-09,2024-07-17,Shipped,10634,7321.35,COD
204928,2024-04-04,2024-04-14,In Process,10819,2545.3,Invoice
204929,2024-05-21,2024-05-24,Shipped,10036,5088.91,Invoice
204930,2024-06-16,2024-06-21,Cancelled,10202,5089.67,COD
204931,2024-08-13,2024-08-23,Shipped,10096,7348.64,
204932,2024-09-18,2024-09-22,In Process,10385,5326.54,Invoice
204933,2024-03-22,2024-03-30,Cancelled,10001,1847.81,Credit Card
204934,2024-09-02,2024-09-10,Cancelled,10075,272.46,COD
204935,2024-07-01,2024-07-07,In Process,10385,2945.18,COD
204936,2024-08-08,2024-08-14,In Process,10232,1346.63,Bank Transfer
204937,2024-05-01,2024-05-08,Cancelled,10117,1994.53,Invoice
204938,2024-08-05,2024-08-12,Disputed,10905,3171.14,COD
204939,2024-07-26,2024-08-01,Cancelled,10171,2147.65,
204940,2024-10-24,2024-11-03,Delivered,10293,1382.77,Bank Transfer
204941,2024-02-02,2024-02-10,Cancelled,10242,4834.85,Credit Card
204942,2024-09-16,2024-09-22,In Process,10665,2771.24,COD
204943,2024-01-18,2024-01-28,Disputed,10545,689.54,COD
