orderNumber,orderDate,requiredDate,status,customerNumber,totalAmount,paymentMethod
204049,2024-10-03,2024-10-12,In Process,10030,2263.29,Invoice
204050,2024-10-02,2024-10-06,Cancelled,10824,7350.09,Bank Transfer
204051,2024-10-02,2024-10-07,Cancelled,10230,6074.25,Bank Transfer
204052,2024-01-01,2024-01-11,Cancelled,10188,7190.11,Credit Card
204053,2024-01-10,2024-01-18,In Process,10604,1548.73,Bank Transfer
204054,2024-08-19,2024-08-29,Shipped,10546,1656.8,Credit Card
204055,2024-07-19,2024-07-25,In Process,10490,2620.17,Credit Card
204056,2024-07-01,2024-07-11,In Process,10365,2717.15,Invoice
204057,2024-01-09,2024-01-15,In Process,10559,489.58,Credit Card
204058,2024-07-21,2024-07-31,Disputed,10194,798.02,Bank Transfer
204059,2024-03-26,2024-04-05,Delivered,10193,1347.43,COD
204060,2024-01-20,2024-01-28,Cancelled,10400,2294.47,COD
204061,2024-07-01,2024-07-03,Cancelled,10691,3984.41,Credit Card
204062,2024-09-11,2024-09-18,Cancelled,10655,6800.31,Invoice
204063,2024-08-02,2024-08-07,Shipped,10261,1045.58,Credit Card
204064,2024-03-04,2024-03-12,Cancelled,10437,3906.89,Credit Card
204065,2024-08-11,2024-08-20,Cancelled,10419,4375.1,Bank Transfer
204066,2024-04-29,2024-05-03,Delivered,10059,5433.79,Invoice
204067,2024-02-16,2024-02-20,Cancelled,10885,4436.52,COD
204068,2024-07-09,2024-07-18,Cancelled,10828,2106.16,COD
204069,2024-02-14,2024-02-22,Delivered,10026,3254.72,COD
204070,2024-10-04,2024-10-08,Cancelled,10166,4018.41,Credit Card
204071,2024-04-18,2024-04-21,In Process,10336,3772.02,Credit Card
204072,2024-01-01,2024-01-08,Shipped,10602,1900.23,COD
204073,2024-03-30,2024-04-07,Shipped,10757,2565.46,Invoice
204074,2024-09-21,2024-09-30,Disputed,10275,2064.7,Bank Transfer
204075,2024-05-26,2024-05-30,Delivered,10992,1425.99,Invoice
204076,2024-01-26,2024-01-28,Shipped,10860,1723.32,Credit Card
204077,2024-09-26,2024-09-28,Cancelled,10152,2563.82,Invoice
204078,2024-09-02,2024-09-09,Shipped,10352,6484.31,Invoice
204079,2024-07-03,2024-07-12,In Process,10443,5545.49,Credit Card
204080,2024-10-22,2024-10-31,In Process,10712,4416.95,COD
204081,2024-10-14,2024-10-23,Disputed,10536,5088.68,Credit Card
204082,2024-06-14,2024-06-18,Cancelled,10357,1108.03,COD
204083,2024-10-03,2024-10-09,In Process,10511,1744.38,Bank Transfer
204084,2024-08-05,2024-08-11,Cancelled,10319,489.22,COD
204085,2024-01-08,2024-01-16,In Process,10602,3045.5,Invoice
204086,2024-02-22,2024-02-24,In Process,10979,6546.77,Credit Card
204087,2024-05-31,2024-06-06,Shipped,10135,5938.63,COD
204088,2024-01-28,2024-02-02,Disputed,10666,583.46,Credit Card
204089,2024-06-05,2024-06-08,Delivered,10446,4579.44,Bank Transfer
204090,2024-08-24,2024-08-31,Disputed,10648,2628.12,Credit Card
204091,2024-07-25,2024-08-01,Delivered,10766,4881.63,Bank Transfer
204092,2024-02-22,2024-02-26,Disputed,10353,6737.54,Credit Card
204093,2024-06-30,2024-07-10,Cancelled,10523,1637.4,
204094,2024-09-16,2024-09-25,Delivered,10402,3925.04,Bank Transfer
204095,2024-05-31,2024-06-10,In Process,10224,422.35,Invoice
204096,2024-08-13,2024-08-21,Cancelled,10790,2275.98,Bank Transfer
204097,2024-04-20,2024-04-30,Delivered,10055,2939.74,Credit Card
204098,2024-02-22,2024-02-27,In Process,10564,3398.43,Invoice
204099,2024-06-01,2024-06-06,Shipped,10747,56.31,Credit Card
204100,2024-09-12,2024-09-20,Shipped,10398,725.65,Credit Card
204101,2024-08-12,2024-08-18,Cancelled,10174,4243.67,Invoice
204102,2024-04-19,2024-04-23,In Process,10901,1244.59,Credit Card
204103,2024-08-30,2024-09-07,Delivered,10526,1421.75,COD
204104,2024-04-29,2024-05-07,Delivered,10888,321.72,Credit Card
204105,2024-05-26,2024-06-04,Shipped,10061,2822.9,Bank Transfer
204106,2024-06-20,2024-06-23,Disputed,10361,3861.45,
204107,2024-03-27,2024-04-02,Delivered,10323,3318.03,Credit Card
204108,2024-05-24,2024-06-02,Cancelled,10892,5171.98,Bank Transfer
204109,2024-09-07,2024-09-13,In Process,10661,944.68,Credit Card
204110,2024-07-05,2024-07-12,Disputed,10539,1519.72,Bank Transfer
204111,2024-02-08,2024-02-11,Delivered,10927,1832.95,Bank Transfer
204112,2024-06-10,2024-06-18,Shipped,10507,5890.43,COD
204113,2024-08-30,2024-09-01,Shipped,10754,1408.14,Credit Card
204114,2024-05-28,2024-06-02,Disputed,10538,5879.47,Bank Transfer
204115,2024-08-31,2024-09-06,In Process,10956,3263.38,Invoice
204116,2024-07-09,2024-07-12,Shipped,10882,1544.65,Bank Transfer
204117,2024-09-15,2024-09-24,Delivered,10928,1307.87,Bank Transfer
204118,2024-06-21,2024-06-25,Delivered,10681,3279.71,Invoice
204119,2024-07-26,2024-08-05,Disputed,10260,2451.38,COD
204120,2024-05-23,2024-05-30,Disputed,10055,1510.03,Invoice
204121,2024-03-08,2024-03-16,Shipped,10183,2342.74,Bank Transfer
204122,2024-01-17,2024-01-19,Cancelled,10199,2584.77,COD
204123,2024-04-05,2024-04-15,Shipped,10299,3331.94,Invoice
204124,2024-09-03,2024-09-05,Delivered,10709,4445.9,COD
204125,2024-05-21,2024-05-24,Cancelled,10342,5380.41,Bank Transfer
204126,2024-06-05,2024-06-11,Disputed,10640,3538.86,Invoice
204127,2024-01-19,2024-01-26,Delivered,10489,4152.65,Credit Card
204128,2024-04-15,2024-04-22,Shipped,10804,3046.34,COD
204129,2024-10-11,2024-10-19,Disputed,10200,1395.22,Credit Card
204130,2024-07-07,2024-07-16,Shipped,10689,5582.71,COD
204131,2024-08-05,2024-08-12,Shipped,10083,3152.55,Bank Transfer
204132,2024-05-09,2024-05-19,In Process,10026,6412.94,
204133,2024-09-19,2024-09-29,In Process,10531,6168.28,COD
204134,2024-10-17,2024-10-20,In Process,10275,2785.77,Bank Transfer
204135,2024-05-28,2024-06-04,Shipped,10382,3012.51,Credit Card
204136,2024-01-17,2024-01-25,Shipped,10626,475.06,Bank Transfer
204137,2024-08-04,2024-08-08,Cancelled,10216,4892.74,Invoice
204138,2024-07-08,2024-07-15,Disputed,10563,1717.88,Invoice
204139,2024-03-09,2024-03-19,In Process,10464,6893.43,Bank Transfer
204140,2024-09-08,2024-09-16,Shipped,10678,5529.46,Bank Transfer
204141,2024-03-29,2024-03-31,Cancelled,10356,4964.73,Invoice
204142,2024-02-27,2024-03-03,Delivered,10844,1034.81,COD
204143,2024-09-18,2024-09-23,Shipped,10160,6463.68,Bank Transfer
204144,2024-05-19,2024-05-23,Disputed,10083,1032.23,Credit Card
204145,2024-09-23,2024-09-30,In Process,10520,4803.55,COD
204146,2024-03-20,2024-03-30,Disputed,10925,6866.96,Invoice
204147,2024-06-21,2024-07-01,Delivered,10622,4439.86,Invoice
204148,2024-09-06,2024-09-14,In Process,10715,6691.51,Bank Transfer
204149,2024-05-23,2024-05-29,In Process,10878,1650.96,Credit Card
204150,2024-04-12,2024-04-16,Shipped,10719,1634.25,Invoice
204151,2024-02-18,2024-02-20,In Process,10936,688.01,COD
204152,2024-05-20,2024-05-29,In Process,10181,1366.74,Invoice
204153,2024-09-20,2024-09-24,Cancelled,10226,4719.48,COD
204154,2024-09-22,2024-09-26,Shipped,10834,6480.07,Credit Card
204155,2024-06-29,2024-07-03,Disputed,10007,1069.07,COD
204156,2024-09-04,2024-09-06,Delivered,10237,2524.15,Bank Transfer
204157,2024-04-16,2024-04-19,Shipped,10398,5050.63,COD
204158,2024-06-28,2024-07-06,Cancelled,10743,4636.65,Invoice
204159,2024-05-14,2024-05-17,Disputed,10364,2062.79,COD
204160,2024-09-24,2024-09-30,Delivered,10448,311.31,Bank Transfer
204161,2024-09-27,2024-09-29,Cancelled,10101,7243.38,Invoice
204162,2024-08-13,2024-08-20,In Process,10354,1767.77,Credit Card
204163,2024-10-08,2024-10-14,Delivered,10766,1575.96,Invoice
204164,2024-02-02,2024-02-05,Disputed,10032,1793.28,Credit Card
204165,2024-07-23,2024-07-28,Delivered,10883,7333.22,COD
204166,2024-06-26,2024-06-28,Disputed,10987,2260.59,COD
204167,2024-09-12,2024-09-15,Disputed,10145,4390.92,Credit Card
204168,2024-02-28,2024-03-02,Disputed,10174,3529.33,Invoice
204169,2024-08-18,2024-08-27,Shipped,10230,5943.24,Credit Card
204170,2024-07-22,2024-07-31,In Process,10712,5466.59,Bank Transfer
204171,2024-09-08,2024-09-11,Shipped,10927,3439.76,Bank Transfer
204172,2024-09-15,2024-09-24,Delivered,10351,4205.53,Invoice
204173,2024-02-11,2024-02-16,Shipped,10216,4812.74,COD
204174,2024-09-29,2024-10-09,Shipped,10871,3129.73,Bank Transfer
204175,2024-08-02,2024-08-07,In Process,10963,2624.06,Bank Transfer
204176,2024-09-21,2024-09-24,Disputed,10649,6784.24,COD
204177,2024-03-12,2024-03-20,Shipped,10958,2792.78,Invoice
204178,2024-08-15,2024-08-21,Disputed,10569,4831.86,Invoice
204179,2024-06-10,2024-06-13,Disputed,10698,137.32,Invoice
204180,2024-04-22,2024-04-24,Cancelled,10753,969.37,Bank Transfer
204181,2024-01-13,2024-01-18,Cancelled,10760,2913.49,Credit Card
204182,2024-06-08,2024-06-12,Disputed,10397,6539.69,Bank Transfer
204183,2024-04-29,2024-05-03,Delivered,10820,4241.25,Bank Transfer
204184,2024-07-28,2024-07-31,Cancelled,10784,2960.45,Invoice
204185,2024-01-22,2024-01-25,Cancelled,10887,2596.05,Credit Card
204186,2024-03-17,2024-03-24,Shipped,10286,4977.05,Credit Card
204187,2024-06-19,2024-06-26,Delivered,10053,5948.34,Invoice
204188,2024-02-05,2024-02-12,Disputed,10448,5433.86,COD
204189,2024-05-23,2024-05-28,In Process,10683,350.2,Credit Card
204190,2024-01-11,2024-01-17,Delivered,10319,2236.93,COD
204191,2024-02-11,2024-02-19,Shipped,10762,1408.44,Bank Transfer
204192,2024-05-08,2024-05-15,Delivered,10808,3705.41,Invoice
204193,2024-03-19,2024-03-22,Shipped,10658,4840.64,Bank Transfer
204194,2024-08-06,2024-08-13,Disputed,10306,5036.14,Bank Transfer
204195,2024-04-03,2024-04-11,In Process,10871,3598.52,Bank Transfer
204196,2024-05-02,2024-05-11,Cancelled,10557,5077.4,COD
204197,2024-02-04,2024-02-09,In Process,10560,322.9,Invoice
204198,2024-04-10,2024-04-16,Disputed,10376,1116.24,Bank Transfer
204199,2024-05-03,2024-05-06,Shipped,10592,6737.9,Invoice
204200,2024-03-30,2024-04-07,Shipped,10262,5234.4,Bank Transfer
204201,2024-07-22,2024-07-24,In Process,10829,5872.42,COD
204202,2024-06-14,2024-06-21,Disputed,10112,5935.35,COD
204203,2024-02-02,2024-02-07,Shipped,10872,754.65,Bank Transfer
204204,2024-04-07,2024-04-10,Delivered,10843,5092.63,Bank Transfer
204205,2024-03-28,2024-04-03,In Process,10674,1977.64,Credit Card
204206,2024-03-28,2024-04-05,In Process,10818,2893.27,Bank Transfer
204207,2024-06-08,2024-06-15,Cancelled,10183,1167.32,Bank Transfer
204208,2024-07-08,2024-07-17,Delivered,10353,6226.91,Invoice
204209,2024-08-15,2024-08-19,Cancelled,10153,5394.56,Invoice
204210,2024-04-15,2024-04-18,Shipped,10700,1945.98,COD
204211,2024-07-11,2024-07-16,In Process,10627,4598.47,Credit Card
204212,2024-10-18,2024-10-23,Cancelled,10851,3222.25,Invoice
204213,2024-05-01,2024-05-11,In Process,10175,1642.31,Credit Card
204214,2024-01-14,2024-01-16,Shipped,10209,5392.9,Credit Card
204215,2024-02-14,2024-02-24,Shipped,10436,5998.21,Credit Card
204216,2024-03-08,2024-03-14,In Process,10540,4460.68,COD
204217,2024-07-19,2024-07-22,Shipped,10976,6002.6,Bank Transfer
204218,2024-03-15,2024-03-17,Delivered,10031,2493.84,Credit Card
204219,2024-08-22,2024-09-01,Cancelled,10376,1769.32,Credit Card
204220,2024-06-24,2024-07-03,Shipped,10440,1293.87,COD
204221,2024-09-10,2024-09-15,Disputed,10030,1384.63,COD
204222,2024-01-27,2024-01-31,Disputed,10609,732.13,Bank Transfer
204223,2024-01-01,2024-01-04,In Process,10379,2949.56,Invoice
204224,2024-01-03,2024-01-09,Cancelled,10297,5682.48,Bank Transfer
204225,2024-03-24,2024-03-30,Delivered,10913,3567.02,Invoice
204226,2024-10-09,2024-10-17,In Process,10757,980.31,COD
204227,2024-08-25,2024-08-30,In Process,10795,1188.39,Credit Card
204228,2024-05-09,2024-05-17,In Process,10539,5574.81,Bank Transfer
204229,2024-09-15,2024-09-17,Cancelled,10754,3850.37,COD
204230,2024-03-12,2024-03-17,Disputed,10308,3935.51,COD
204231,2024-07-30,2024-08-05,In Process,10498,3440.97,Bank Transfer
204232,2024-01-30,2024-02-02,Disputed,10600,6485.7,Bank Transfer
204233,2024-09-29,2024-10-04,Disputed,10078,6446.87,Credit Card
204234,2024-04-14,2024-04-18,In Process,10344,4040.15,COD
204235,2024-03-24,2024-04-01,Cancelled,10888,5543.29,Credit Card
204236,2024-04-24,2024-04-30,Shipped,10071,6100.36,Bank Transfer
204237,2024-04-22,2024-04-28,In Process,10889,6390.59,Invoice
204238,2024-04-02,2024-04-06,Disputed,10069,6611.79,Credit Card
204239,2024-05-16,2024-05-26,Disputed,10944,653.11,Credit Card
204240,2024-09-18,2024-09-23,In Process,10787,511.72,Credit Card
204241,2024-04-24,2024-04-30,Shipped,10706,2887.26,Credit Card
204242,2024-06-14,2024-06-22,Cancelled,10400,3022.48,COD
204243,2024-08-28,2024-09-02,Cancelled,10076,3879.59,COD
204244,2024-01-14,2024-01-17,Delivered,10613,6808.96,COD
204245,2024-09-25,2024-09-30,Disputed,10041,4686.69,Bank Transfer
204246,2024-01-09,2024-01-12,Disputed,10282,2609.56,COD
204247,2024-08-24,2024-08-27,Shipped,10683,5174.87,COD
204248,2024-04-22,2024-04-30,Disputed,10003,1513.2,COD
204249,2024-05-10,2024-05-16,In Process,10335,5755.56,Credit Card
204250,2024-08-13,2024-08-15,Cancelled,10405,5188.45,COD
204251,2024-08-29,2024-09-07,In Process,10189,4107.23,Invoice
204252,2024-03-14,2024-03-24,Shipped,10599,5806.8,Bank Transfer
204253,2024-02-17,2024-02-21,In Process,10847,6757.99,Bank Transfer
204254,2024-04-21,2024-04-25,Disputed,10786,939.66,Bank Transfer
204255,2024-10-24,2024-10-30,In Process,10298,514.52,Bank Transfer
204256,2024-06-14,2024-06-23,Shipped,10597,5070.98,Credit Card
204257,2024-06-09,2024-06-15,Shipped,10321,1328.93,Bank Transfer
204258,2024-02-15,2024-02-17,Delivered,10882,3101.13,Credit Card
204259,2024-10-11,2024-10-15,Shipped,10654,2061.22,COD
204260,2024-03-02,2024-03-06,Disputed,10466,2007.19,Credit Card
204261,2024-03-25,2024-03-31,Cancelled,10093,5712.22,Credit Card
204262,2024-07-24,2024-07-27,Disputed,10930,2304.7,COD
204263,2024-08-17,2024-08-20,In Process,10128,2847.15,Bank Transfer
204264,2024-04-09,2024-04-18,In Process,10727,3712.95,Invoice
204265,2024-07-25,2024-08-02,In Process,10625,2264.46,Invoice
204266,2024-09-27,2024-10-02,Delivered,10792,3344.82,Bank Transfer
204267,2024-07-27,2024-08-06,Shipped,10329,1373.89,Credit Card
204268,2024-05-12,2024-05-16,In Process,10037,5619.29,COD
204269,2024-03-11,2024-03-20,Cancelled,10374,1121.86,COD
204270,2024-10-02,2024-10-08,Disputed,10762,4618.23,Invoice
204271,2024-07-09,2024-07-13,Delivered,10732,4962.75,Credit Card
204272,2024-08-03,2024-08-06,Disputed,10886,6573.21,COD
204273,2024-06-12,2024-06-14,Cancelled,10421,5038.2,Bank Transfer
204274,2024-03-26,2024-04-04,Disputed,10743,3350.93,COD
204275,2024-03-08,2024-03-13,Cancelled,10790,4286.6,Credit Card
204276,2024-10-01,2024-10-07,Shipped,10744,3513.16,COD
204277,2024-08-01,2024-08-03,In Process,10684,7203.94,Invoice
204278,2024-07-02,2024-07-04,Shipped,10707,5333.8,Bank Transfer
204279,2024-09-01,2024-09-07,In Process,10830,605.86,Invoice
204280,2024-01-21,2024-01-23,In Process,10752,4258.85,Invoice
204281,2024-01-02,2024-01-08,Delivered,10749,7456.17,Credit Card
204282,2024-08-27,2024-08-29,Delivered,10607,6280.34,Bank Transfer
204283,2024-08-08,2024-08-17,Cancelled,10558,7168.2,COD
204284,2024-03-31,2024-04-09,Shipped,10546,4819.0,COD
204285,2024-06-01,2024-06-09,Delivered,10715,1761.14,Invoice
204286,2024-10-19,2024-10-21,Delivered,10010,6230.46,Bank Transfer
204287,2024-02-03,2024-02-13,Shipped,10035,4471.43,COD
204288,2024-09-11,2024-09-15,Shipped,10209,7124.13,Invoice
204289,2024-02-07,2024-02-12,Disputed,10791,2851.73,COD
204290,2024-10-21,2024-10-24,Disputed,10904,3169.23,Bank Transfer
204291,2024-01-26,2024-02-02,In Process,10337,3543.3,COD
204292,2024-10-20,2024-10-29,Cancelled,10507,1374.89,Invoice
204293,2024-10-20,2024-10-23,In Process,10427,3951.21,COD
204294,2024-08-20,2024-08-22,Disputed,10246,1859.74,Credit Card
204295,2024-10-03,2024-10-07,Delivered,10141,3812.79,Bank Transfer
204296,2024-03-07,2024-03-17,In Process,10933,5905.63,Credit Card
204297,2024-06-16,2024-06-19,Shipped,10816,4284.54,Bank Transfer
204298,2024-06-06,2024-06-16,Cancelled,10349,152.18,Invoice
204299,2024-03-20,2024-03-23,Cancelled,10615,6531.96,Credit Card
204300,2024-08-17,2024-08-19,Shipped,10031,5741.98,Credit Card
204301,2024-02-17,2024-02-23,Delivered,10597,2907.3,COD
204302,2024-07-11,2024-07-16,Delivered,10593,6388.81,Invoice
204303,2024-09-11,2024-09-14,Shipped,10820,1630.58,COD
204304,2024-06-30,2024-07-09,Shipped,10626,3219.47,Credit Card
204305,2024-01-01,2024-01-06,In Process,10862,262.07,Credit Card
204306,2024-01-21,2024-01-31,Cancelled,10799,5269.24,Invoice
204307,2024-02-17,2024-02-27,In Process,10629,5246.49,Bank Transfer
204308,2024-08-13,2024-08-22,Delivered,10767,5155.23,Bank Transfer
204309,2024-01-13,2024-01-23,Cancelled,10843,1819.29,Invoice
204310,2024-09-07,2024-09-13,Shipped,10439,7478.44,Bank Transfer
204311,2024-10-10,2024-10-12,Delivered,10138,1003.99,COD
204312,2024-09-26,2024-09-30,Shipped,10226,6725.13,Invoice
204313,2024-01-09,2024-01-17,In Process,10505,5629.88,COD
204314,2024-03-23,2024-03-30,Delivered,10222,4533.28,Invoice
204315,2024-01-05,2024-01-08,Shipped,10655,2806.24,Bank Transfer
204316,2024-01-26,2024-02-04,In Process,10335,2713.55,Credit Card
204317,2024-02-15,2024-02-24,Shipped,10185,3204.93,COD
204318,2024-09-26,2024-09-30,Shipped,10834,670.82,COD
204319,2024-05-22,2024-05-31,Cancelled,10499,3336.35,COD
204320,2024-07-06,2024-07-13,Disputed,10698,2735.38,Bank Transfer
204321,2024-10-19,2024-10-21,Disputed,10439,5351.37,Invoice
204322,2024-08-30,2024-09-09,Shipped,10744,989.38,Invoice
204323,2024-07-15,2024-07-24,Disputed,10874,4508.42,Invoice
204324,2024-01-21,2024-01-30,Cancelled,10146,3994.95,COD
204325,2024-02-04,2024-02-07,Delivered,10505,909.58,Credit Card
204326,2024-04-22,2024-05-01,In Process,10370,2034.33,COD
204327,2024-01-30,2024-02-04,In Process,10898,5113.04,Credit Card
204328,2024-05-23,2024-05-25,In Process,10644,4110.05,COD
204329,2024-07-21,2024-07-27,In Process,10946,560.28,COD
204330,2024-05-03,2024-05-11,Cancelled,10396,386.63,Bank Transfer
204331,2024-01-22,2024-02-01,In Process,10503,5495.03,Invoice
204332,2024-01-09,2024-01-18,Delivered,10065,5647.97,Invoice
204333,2024-05-31,2024-06-02,Delivered,10794,6375.89,Credit Card
204334,2024-05-24,2024-05-26,Shipped,10914,2882.59,Credit Card
204335,2024-05-29,2024-06-03,Delivered,10114,6783.26,COD
204336,2024-03-05,2024-03-08,In Process,10345,6869.11,Bank Transfer
204337,2024-04-15,2024-04-20,Disputed,10251,4788.98,Bank Transfer
204338,2024-03-29,2024-04-04,Cancelled,10065,6784.35,Credit Card
204339,2024-02-25,2024-03-03,Disputed,10644,2407.85,COD
204340,2024-06-17,2024-06-20,Delivered,10192,6963.08,Credit Card
204341,2024-08-16,2024-08-26,Delivered,10879,196.67,COD
204342,2024-03-12,2024-03-17,Disputed,10011,4906.13,COD
204343,2024-08-03,2024-08-12,Shipped,10206,1415.55,Credit Card
204344,2024-05-14,2024-05-24,Shipped,10385,1876.31,Bank Transfer
204345,2024-03-16,2024-03-18,Delivered,10055,3958.32,Credit Card
204346,2024-01-14,2024-01-18,Shipped,10139,4913.42,Credit Card
204347,2024-06-01,2024-06-03,Shipped,10241,5742.47,Bank Transfer
204348,2024-09-10,2024-09-16,Delivered,10496,7176.47,Bank Transfer
204349,2024-01-30,2024-02-05,In Process,10223,923.66,COD
204350,2024-02-05,2024-02-15,In Process,10602,3217.04,Bank Transfer
204351,2024-03-14,2024-03-16,Shipped,10604,6810.22,Invoice
204352,2024-04-13,2024-04-22,Shipped,10404,1023.16,Bank Transfer
204353,2024-01-31,2024-02-04,Disputed,10853,2604.21,COD
204354,2024-07-12,2024-07-22,Shipped,10558,1694.03,COD
204355,2024-10-27,2024-10-29,In Process,10506,2783.34,Invoice
204356,2024-09-08,2024-09-17,In Process,10259,781.39,COD
204357,2024-02-01,2024-02-11,Cancelled,10464,2480.46,Invoice
204358,2024-03-24,2024-04-02,Delivered,10080,2479.93,Credit Card
204359,2024-04-25,2024-05-02,Shipped,10899,963.27,COD
204360,2024-03-04,2024-03-07,Shipped,10408,4406.7,COD
204361,2024-02-04,2024-02-12,Shipped,10401,4937.71,Credit Card
204362,2024-01-20,2024-01-24,Cancelled,10950,5317.04,COD
204363,2024-04-05,2024-04-10,Delivered,10146,6381.84,Invoice
204364,2024-04-06,2024-04-11,Disputed,10123,5606.88,COD
204365,2024-10-17,2024-10-19,Disputed,10627,5137.04,Invoice
204366,2024-10-19,2024-10-27,Cancelled,10857,4697.51,Invoice
204367,2024-03-17,2024-03-23,Shipped,10931,3566.05,Bank Transfer
204368,2024-05-02,2024-05-05,Delivered,10392,4473.34,COD
204369,2024-04-01,2024-04-11,Disputed,10632,5983.83,Credit Card
204370,2024-10-06,2024-10-08,Shipped,10356,5123.04,Invoice
204371,2024-09-10,2024-09-16,Cancelled,10074,4249.42,Invoice
204372,2024-06-01,2024-06-07,Delivered,10433,686.05,Bank Transfer
204373,2024-03-09,2024-03-15,Disputed,10590,1404.05,Credit Card
204374,2024-06-20,2024-06-30,Shipped,10561,4654.18,Invoice
204375,2024-03-04,2024-03-06,In Process,10230,6664.71,COD
204376,2024-04-02,2024-04-05,Delivered,10092,6841.69,Credit Card
204377,2024-06-29,2024-07-06,Delivered,10081,247.22,Invoice
204378,2024-07-04,2024-07-11,In Process,10628,4943.91,Invoice
204379,2024-02-17,2024-02-22,Shipped,10012,6665.42,Invoice
204380,2024-03-18,2024-03-22,Shipped,10315,6511.75,Invoice
204381,2024-02-24,2024-02-28,Delivered,10345,2961.02,COD
204382,2024-03-17,2024-03-21,Delivered,10798,327.26,Credit Card
