ip,timestamp,method,endpoint,status,response_time_ms,parsed_timestamp
192.168.1.1,06/Nov/2025:00:26:53 +0000,GET,/error_page,500,1595,2025-11-06 01:26:53
192.168.1.15,04/Nov/2025:17:42:20 +0000,POST,/cart,500,1838,2025-11-04 18:42:20
192.168.1.3,19/Nov/2025:18:28:02 +0000,DELETE,/products/123,304,495,2025-11-19 19:28:02
192.168.1.9,06/Nov/2025:06:41:12 +0000,PUT,/products,404,39,2025-11-06 07:41:12
192.168.1.13,16/Nov/2025:16:55:24 +0000,POST,/products,200,1856,2025-11-16 17:55:24
192.168.1.5,08/Nov/2025:05:49:30 +0000,GET,/error_page,200,470,2025-11-08 06:49:30
192.168.1.9,16/Nov/2025:11:59:05 +0000,PUT,/api/data,500,1253,2025-11-16 12:59:05
192.168.1.15,18/Nov/2025:10:49:34 +0000,POST,/home,200,1278,2025-11-18 11:49:34
192.168.1.13,01/Nov/2025:06:00:27 +0000,GET,/home,404,339,2025-11-01 07:00:27
192.168.1.6,06/Nov/2025:09:48:59 +0000,DELETE,/products/123,200,653,2025-11-06 10:48:59
192.168.1.7,12/Nov/2025:19:53:03 +0000,POST,/checkout,200,1970,2025-11-12 20:53:03
192.168.1.11,17/Nov/2025:12:19:43 +0000,PUT,/products/123,404,511,2025-11-17 13:19:43
192.168.1.19,03/Nov/2025:15:54:44 +0000,PUT,/home,200,447,2025-11-03 16:54:44
192.168.1.4,05/Nov/2025:13:14:39 +0000,PUT,/search?q=spark,304,1089,2025-11-05 14:14:39
192.168.1.5,18/Nov/2025:00:12:44 +0000,POST,/api/data,200,188,2025-11-18 01:12:44
192.168.1.1,17/Nov/2025:04:33:27 +0000,DELETE,/home,500,1715,2025-11-17 05:33:27
192.168.1.13,15/Nov/2025:03:48:53 +0000,DELETE,/products,404,1422,2025-11-15 04:48:53
192.168.1.11,15/Nov/2025:01:27:30 +0000,PUT,/products/123,404,1451,2025-11-15 02:27:30
192.168.1.15,14/Nov/2025:04:16:41 +0000,POST,/api/data,503,948,2025-11-14 05:16:41
192.168.1.4,10/Nov/2025:14:44:53 +0000,DELETE,/images/logo.png,200,1839,2025-11-10 15:44:53
192.168.1.3,03/Nov/2025:21:37:59 +0000,GET,/cart,500,1500,2025-11-03 22:37:59
192.168.1.11,18/Nov/2025:04:05:50 +0000,POST,/error_page,200,476,2025-11-18 05:05:50
192.168.1.10,10/Nov/2025:10:23:33 +0000,DELETE,/error_page,500,406,2025-11-10 11:23:33
192.168.1.5,03/Nov/2025:00:04:42 +0000,POST,/cart,200,1587,2025-11-03 01:04:42
192.168.1.14,01/Nov/2025:05:34:11 +0000,DELETE,/cart,304,807,2025-11-01 06:34:11
192.168.1.3,16/Nov/2025:19:29:19 +0000,POST,/checkout,200,1489,2025-11-16 20:29:19
192.168.1.5,16/Nov/2025:15:40:12 +0000,POST,/images/logo.png,404,1768,2025-11-16 16:40:12
192.168.1.12,19/Nov/2025:18:33:48 +0000,GET,/products,500,791,2025-11-19 19:33:48
192.168.1.10,15/Nov/2025:22:18:18 +0000,PUT,/products,200,1742,2025-11-15 23:18:18
192.168.1.19,08/Nov/2025:17:45:04 +0000,DELETE,/error_page,404,1672,2025-11-08 18:45:04
192.168.1.6,11/Nov/2025:20:14:03 +0000,DELETE,/error_page,200,1877,2025-11-11 21:14:03
192.168.1.6,17/Nov/2025:06:40:18 +0000,PUT,/checkout,200,1934,2025-11-17 07:40:18
192.168.1.8,08/Nov/2025:07:00:50 +0000,POST,/products/123,503,681,2025-11-08 08:00:50
192.168.1.13,01/Nov/2025:07:27:25 +0000,DELETE,/images/logo.png,500,398,2025-11-01 08:27:25
192.168.1.6,01/Nov/2025:01:36:19 +0000,GET,/products,200,348,2025-11-01 02:36:19
192.168.1.15,17/Nov/2025:03:37:48 +0000,PUT,/search?q=spark,200,1701,2025-11-17 04:37:48
192.168.1.17,14/Nov/2025:20:52:33 +0000,PUT,/images/logo.png,200,1050,2025-11-14 21:52:33
192.168.1.5,08/Nov/2025:10:40:51 +0000,GET,/cart,500,727,2025-11-08 11:40:51
192.168.1.9,06/Nov/2025:20:19:55 +0000,POST,/api/data,200,1419,2025-11-06 21:19:55
192.168.1.9,18/Nov/2025:05:50:02 +0000,GET,/images/logo.png,304,1892,2025-11-18 06:50:02
192.168.1.12,06/Nov/2025:06:49:07 +0000,DELETE,/api/data,200,156,2025-11-06 07:49:07
192.168.1.12,17/Nov/2025:06:45:08 +0000,POST,/images/logo.png,200,1132,2025-11-17 07:45:08
192.168.1.17,10/Nov/2025:04:36:16 +0000,PUT,/checkout,404,204,2025-11-10 05:36:16
192.168.1.1,11/Nov/2025:17:36:47 +0000,PUT,/checkout,200,1086,2025-11-11 18:36:47
192.168.1.12,12/Nov/2025:09:45:28 +0000,GET,/images/logo.png,200,66,2025-11-12 10:45:28
192.168.1.19,09/Nov/2025:16:17:45 +0000,POST,/search?q=spark,304,110,2025-11-09 17:17:45
192.168.1.19,08/Nov/2025:08:13:27 +0000,DELETE,/checkout,200,860,2025-11-08 09:13:27
192.168.1.12,16/Nov/2025:02:53:24 +0000,POST,/products/123,200,213,2025-11-16 03:53:24
192.168.1.11,05/Nov/2025:07:55:03 +0000,PUT,/cart,200,318,2025-11-05 08:55:03
192.168.1.13,07/Nov/2025:20:04:28 +0000,POST,/error_page,503,1406,2025-11-07 21:04:28
192.168.1.10,09/Nov/2025:04:43:54 +0000,PUT,/error_page,500,1800,2025-11-09 05:43:54
192.168.1.5,03/Nov/2025:02:58:57 +0000,POST,/error_page,500,1211,2025-11-03 03:58:57
192.168.1.14,12/Nov/2025:00:26:40 +0000,DELETE,/error_page,404,921,2025-11-12 01:26:40
192.168.1.10,11/Nov/2025:01:53:20 +0000,POST,/checkout,200,619,2025-11-11 02:53:20
192.168.1.18,14/Nov/2025:22:29:51 +0000,DELETE,/images/logo.png,500,1482,2025-11-14 23:29:51
192.168.1.10,08/Nov/2025:21:16:02 +0000,GET,/products/123,304,947,2025-11-08 22:16:02
192.168.1.11,20/Nov/2025:20:15:46 +0000,PUT,/products,200,973,2025-11-20 21:15:46
192.168.1.14,20/Nov/2025:03:25:13 +0000,DELETE,/home,200,1499,2025-11-20 04:25:13
192.168.1.18,10/Nov/2025:11:45:29 +0000,POST,/home,503,426,2025-11-10 12:45:29
192.168.1.16,16/Nov/2025:04:33:43 +0000,POST,/products/123,304,1214,2025-11-16 05:33:43
192.168.1.6,10/Nov/2025:03:57:55 +0000,PUT,/products/123,503,1967,2025-11-10 04:57:55
192.168.1.11,03/Nov/2025:11:10:41 +0000,POST,/error_page,404,47,2025-11-03 12:10:41
192.168.1.17,09/Nov/2025:22:52:36 +0000,DELETE,/products,404,1960,2025-11-09 23:52:36
192.168.1.9,12/Nov/2025:01:18:44 +0000,POST,/api/data,404,1630,2025-11-12 02:18:44
192.168.1.6,14/Nov/2025:02:47:36 +0000,POST,/images/logo.png,304,1900,2025-11-14 03:47:36
192.168.1.6,04/Nov/2025:07:33:36 +0000,PUT,/images/logo.png,503,1903,2025-11-04 08:33:36
192.168.1.3,05/Nov/2025:09:19:25 +0000,DELETE,/home,503,1001,2025-11-05 10:19:25
192.168.1.13,14/Nov/2025:18:23:17 +0000,PUT,/images/logo.png,503,261,2025-11-14 19:23:17
192.168.1.14,17/Nov/2025:19:31:45 +0000,PUT,/products/123,304,187,2025-11-17 20:31:45
192.168.1.2,20/Nov/2025:19:43:15 +0000,PUT,/checkout,200,1952,2025-11-20 20:43:15
192.168.1.16,15/Nov/2025:18:34:10 +0000,GET,/products,404,746,2025-11-15 19:34:10
192.168.1.6,12/Nov/2025:07:58:31 +0000,POST,/products/123,304,344,2025-11-12 08:58:31
192.168.1.19,10/Nov/2025:22:33:54 +0000,PUT,/images/logo.png,404,1779,2025-11-10 23:33:54
192.168.1.15,17/Nov/2025:15:31:05 +0000,DELETE,/images/logo.png,503,174,2025-11-17 16:31:05
192.168.1.2,20/Nov/2025:05:18:45 +0000,POST,/checkout,200,1670,2025-11-20 06:18:45
192.168.1.1,02/Nov/2025:05:54:50 +0000,POST,/products,304,740,2025-11-02 06:54:50
192.168.1.9,09/Nov/2025:03:08:48 +0000,PUT,/products,200,1906,2025-11-09 04:08:48
192.168.1.17,11/Nov/2025:12:57:59 +0000,PUT,/error_page,200,1286,2025-11-11 13:57:59
192.168.1.19,01/Nov/2025:21:52:07 +0000,POST,/home,304,218,2025-11-01 22:52:07
192.168.1.10,19/Nov/2025:22:45:36 +0000,POST,/search?q=spark,200,386,2025-11-19 23:45:36
192.168.1.1,06/Nov/2025:21:02:16 +0000,GET,/cart,404,1642,2025-11-06 22:02:16
192.168.1.1,04/Nov/2025:12:47:35 +0000,GET,/search?q=spark,200,1246,2025-11-04 13:47:35
192.168.1.7,20/Nov/2025:14:13:10 +0000,DELETE,/products/123,200,1328,2025-11-20 15:13:10
192.168.1.16,15/Nov/2025:06:22:07 +0000,DELETE,/products/123,200,330,2025-11-15 07:22:07
192.168.1.16,04/Nov/2025:17:26:23 +0000,GET,/checkout,500,1693,2025-11-04 18:26:23
192.168.1.1,18/Nov/2025:07:42:46 +0000,PUT,/error_page,404,1810,2025-11-18 08:42:46
192.168.1.4,06/Nov/2025:09:51:36 +0000,PUT,/images/logo.png,200,1022,2025-11-06 10:51:36
192.168.1.7,12/Nov/2025:15:33:59 +0000,PUT,/home,200,1197,2025-11-12 16:33:59
192.168.1.14,02/Nov/2025:17:37:24 +0000,GET,/checkout,304,1705,2025-11-02 18:37:24
192.168.1.16,08/Nov/2025:00:24:49 +0000,GET,/products/123,503,1010,2025-11-08 01:24:49
192.168.1.3,08/Nov/2025:08:26:11 +0000,DELETE,/products,200,1134,2025-11-08 09:26:11
192.168.1.10,12/Nov/2025:20:38:46 +0000,POST,/search?q=spark,200,10,2025-11-12 21:38:46
192.168.1.13,11/Nov/2025:18:04:35 +0000,DELETE,/products,500,272,2025-11-11 19:04:35
192.168.1.19,17/Nov/2025:21:33:54 +0000,GET,/products,500,461,2025-11-17 22:33:54
192.168.1.10,02/Nov/2025:20:16:55 +0000,PUT,/home,200,454,2025-11-02 21:16:55
192.168.1.7,15/Nov/2025:10:40:52 +0000,PUT,/products,304,500,2025-11-15 11:40:52
192.168.1.8,03/Nov/2025:14:46:38 +0000,DELETE,/home,200,362,2025-11-03 15:46:38
192.168.1.12,17/Nov/2025:16:25:10 +0000,DELETE,/home,404,1486,2025-11-17 17:25:10
192.168.1.16,05/Nov/2025:04:27:55 +0000,DELETE,/products/123,200,438,2025-11-05 05:27:55
192.168.1.18,18/Nov/2025:05:32:00 +0000,DELETE,/search?q=spark,503,171,2025-11-18 06:32:00
192.168.1.14,12/Nov/2025:20:36:23 +0000,DELETE,/home,503,1443,2025-11-12 21:36:23
192.168.1.5,07/Nov/2025:18:20:44 +0000,PUT,/cart,500,1833,2025-11-07 19:20:44
192.168.1.11,05/Nov/2025:12:46:44 +0000,DELETE,/error_page,503,494,2025-11-05 13:46:44
192.168.1.14,09/Nov/2025:11:30:26 +0000,PUT,/api/data,503,385,2025-11-09 12:30:26
192.168.1.8,01/Nov/2025:22:31:02 +0000,DELETE,/error_page,304,50,2025-11-01 23:31:02
192.168.1.4,08/Nov/2025:06:20:40 +0000,GET,/home,200,283,2025-11-08 07:20:40
192.168.1.15,10/Nov/2025:01:05:05 +0000,PUT,/images/logo.png,200,546,2025-11-10 02:05:05
192.168.1.9,08/Nov/2025:06:48:09 +0000,PUT,/home,404,1741,2025-11-08 07:48:09
192.168.1.6,08/Nov/2025:09:46:13 +0000,GET,/images/logo.png,200,896,2025-11-08 10:46:13
192.168.1.13,19/Nov/2025:02:38:19 +0000,GET,/api/data,503,14,2025-11-19 03:38:19
192.168.1.7,08/Nov/2025:23:08:45 +0000,PUT,/cart,304,1002,2025-11-09 00:08:45
192.168.1.1,04/Nov/2025:20:29:30 +0000,POST,/search?q=spark,304,944,2025-11-04 21:29:30
192.168.1.15,02/Nov/2025:11:05:41 +0000,DELETE,/api/data,200,1091,2025-11-02 12:05:41
192.168.1.14,06/Nov/2025:04:05:28 +0000,GET,/products/123,200,711,2025-11-06 05:05:28
192.168.1.9,12/Nov/2025:03:30:51 +0000,GET,/products/123,404,1402,2025-11-12 04:30:51
192.168.1.19,04/Nov/2025:23:28:55 +0000,PUT,/api/data,304,647,2025-11-05 00:28:55
192.168.1.5,09/Nov/2025:11:22:59 +0000,GET,/home,200,1192,2025-11-09 12:22:59
192.168.1.2,08/Nov/2025:10:27:38 +0000,POST,/cart,200,1154,2025-11-08 11:27:38
192.168.1.5,01/Nov/2025:15:11:27 +0000,POST,/images/logo.png,404,1805,2025-11-01 16:11:27
192.168.1.15,11/Nov/2025:23:54:58 +0000,PUT,/api/data,500,1181,2025-11-12 00:54:58
192.168.1.2,01/Nov/2025:08:43:48 +0000,PUT,/products/123,304,445,2025-11-01 09:43:48
192.168.1.14,10/Nov/2025:10:46:52 +0000,PUT,/products,200,311,2025-11-10 11:46:52
192.168.1.3,10/Nov/2025:22:54:55 +0000,POST,/api/data,200,1512,2025-11-10 23:54:55
192.168.1.9,18/Nov/2025:20:14:41 +0000,GET,/api/data,404,815,2025-11-18 21:14:41
192.168.1.9,20/Nov/2025:08:44:48 +0000,PUT,/search?q=spark,200,164,2025-11-20 09:44:48
192.168.1.7,08/Nov/2025:18:03:19 +0000,POST,/error_page,200,1685,2025-11-08 19:03:19
192.168.1.3,12/Nov/2025:10:15:03 +0000,GET,/error_page,200,1189,2025-11-12 11:15:03
192.168.1.13,06/Nov/2025:21:50:37 +0000,DELETE,/checkout,200,58,2025-11-06 22:50:37
192.168.1.6,17/Nov/2025:21:49:26 +0000,GET,/products/123,503,1935,2025-11-17 22:49:26
192.168.1.1,18/Nov/2025:13:42:38 +0000,POST,/images/logo.png,200,16,2025-11-18 14:42:38
192.168.1.15,14/Nov/2025:08:09:39 +0000,DELETE,/checkout,200,192,2025-11-14 09:09:39
192.168.1.9,18/Nov/2025:19:21:54 +0000,GET,/products,404,1912,2025-11-18 20:21:54
192.168.1.6,05/Nov/2025:10:22:20 +0000,DELETE,/error_page,304,923,2025-11-05 11:22:20
192.168.1.16,18/Nov/2025:07:51:10 +0000,POST,/error_page,200,137,2025-11-18 08:51:10
192.168.1.10,06/Nov/2025:00:33:06 +0000,POST,/images/logo.png,503,938,2025-11-06 01:33:06
192.168.1.14,12/Nov/2025:04:10:54 +0000,GET,/api/data,404,435,2025-11-12 05:10:54
192.168.1.18,03/Nov/2025:09:02:44 +0000,POST,/images/logo.png,200,1678,2025-11-03 10:02:44
192.168.1.19,11/Nov/2025:13:34:57 +0000,PUT,/products,200,990,2025-11-11 14:34:57
192.168.1.16,15/Nov/2025:18:43:00 +0000,GET,/products,200,420,2025-11-15 19:43:00
192.168.1.2,08/Nov/2025:15:58:04 +0000,GET,/images/logo.png,304,1122,2025-11-08 16:58:04
192.168.1.10,12/Nov/2025:05:41:17 +0000,PUT,/error_page,200,1908,2025-11-12 06:41:17
192.168.1.3,06/Nov/2025:05:23:35 +0000,POST,/products/123,200,1509,2025-11-06 06:23:35
192.168.1.2,01/Nov/2025:06:50:19 +0000,POST,/checkout,304,422,2025-11-01 07:50:19
192.168.1.2,16/Nov/2025:22:29:01 +0000,POST,/home,304,854,2025-11-16 23:29:01
192.168.1.10,19/Nov/2025:13:00:20 +0000,PUT,/images/logo.png,304,124,2025-11-19 14:00:20
192.168.1.13,11/Nov/2025:18:25:22 +0000,DELETE,/products,404,1204,2025-11-11 19:25:22
192.168.1.4,02/Nov/2025:01:47:28 +0000,DELETE,/home,500,387,2025-11-02 02:47:28
192.168.1.18,05/Nov/2025:19:56:19 +0000,GET,/cart,200,153,2025-11-05 20:56:19
192.168.1.4,03/Nov/2025:06:22:16 +0000,POST,/images/logo.png,304,1004,2025-11-03 07:22:16
192.168.1.18,04/Nov/2025:12:50:47 +0000,PUT,/products/123,200,1850,2025-11-04 13:50:47
192.168.1.4,03/Nov/2025:10:53:15 +0000,PUT,/checkout,503,976,2025-11-03 11:53:15
192.168.1.4,04/Nov/2025:12:05:01 +0000,DELETE,/home,404,1433,2025-11-04 13:05:01
192.168.1.3,08/Nov/2025:20:40:33 +0000,DELETE,/images/logo.png,500,1190,2025-11-08 21:40:33
192.168.1.1,01/Nov/2025:07:52:40 +0000,GET,/images/logo.png,304,642,2025-11-01 08:52:40
192.168.1.15,01/Nov/2025:15:17:34 +0000,POST,/images/logo.png,500,29,2025-11-01 16:17:34
192.168.1.9,08/Nov/2025:22:12:09 +0000,POST,/api/data,503,271,2025-11-08 23:12:09
192.168.1.6,16/Nov/2025:12:29:27 +0000,GET,/checkout,200,1100,2025-11-16 13:29:27
192.168.1.4,04/Nov/2025:22:26:36 +0000,POST,/checkout,304,205,2025-11-04 23:26:36
192.168.1.5,05/Nov/2025:20:51:50 +0000,PUT,/search?q=spark,200,580,2025-11-05 21:51:50
192.168.1.10,14/Nov/2025:20:50:35 +0000,DELETE,/search?q=spark,200,1055,2025-11-14 21:50:35
192.168.1.9,02/Nov/2025:03:22:35 +0000,POST,/products,200,302,2025-11-02 04:22:35
192.168.1.11,16/Nov/2025:07:11:39 +0000,GET,/search?q=spark,200,1807,2025-11-16 08:11:39
192.168.1.1,01/Nov/2025:06:59:59 +0000,GET,/api/data,503,293,2025-11-01 07:59:59
192.168.1.2,10/Nov/2025:14:07:13 +0000,DELETE,/home,503,71,2025-11-10 15:07:13
192.168.1.7,08/Nov/2025:23:12:38 +0000,POST,/images/logo.png,200,657,2025-11-09 00:12:38
192.168.1.12,03/Nov/2025:06:02:44 +0000,PUT,/cart,404,414,2025-11-03 07:02:44
192.168.1.13,02/Nov/2025:01:53:54 +0000,DELETE,/cart,200,824,2025-11-02 02:53:54
192.168.1.17,19/Nov/2025:21:03:12 +0000,POST,/checkout,503,1527,2025-11-19 22:03:12
192.168.1.2,03/Nov/2025:05:40:00 +0000,DELETE,/error_page,404,1623,2025-11-03 06:40:00
192.168.1.17,01/Nov/2025:12:19:19 +0000,POST,/cart,404,355,2025-11-01 13:19:19
192.168.1.10,04/Nov/2025:07:33:28 +0000,POST,/error_page,500,1584,2025-11-04 08:33:28
192.168.1.3,19/Nov/2025:05:48:18 +0000,POST,/images/logo.png,404,1839,2025-11-19 06:48:18
192.168.1.1,20/Nov/2025:20:21:54 +0000,PUT,/search?q=spark,200,187,2025-11-20 21:21:54
192.168.1.12,12/Nov/2025:15:48:02 +0000,GET,/home,200,1557,2025-11-12 16:48:02
192.168.1.10,13/Nov/2025:05:43:16 +0000,GET,/cart,304,803,2025-11-13 06:43:16
192.168.1.1,05/Nov/2025:23:17:42 +0000,GET,/home,500,141,2025-11-06 00:17:42
192.168.1.13,07/Nov/2025:03:57:19 +0000,GET,/api/data,503,456,2025-11-07 04:57:19
192.168.1.4,08/Nov/2025:13:07:37 +0000,GET,/checkout,200,1367,2025-11-08 14:07:37
192.168.1.15,08/Nov/2025:03:54:29 +0000,PUT,/products,503,1050,2025-11-08 04:54:29
192.168.1.3,05/Nov/2025:22:55:18 +0000,POST,/api/data,500,493,2025-11-05 23:55:18
192.168.1.4,19/Nov/2025:07:15:24 +0000,DELETE,/products,500,913,2025-11-19 08:15:24
192.168.1.3,06/Nov/2025:14:28:56 +0000,PUT,/cart,404,440,2025-11-06 15:28:56
192.168.1.12,10/Nov/2025:22:10:52 +0000,GET,/checkout,503,982,2025-11-10 23:10:52
192.168.1.10,17/Nov/2025:21:02:58 +0000,GET,/images/logo.png,503,773,2025-11-17 22:02:58
192.168.1.10,13/Nov/2025:04:51:50 +0000,PUT,/api/data,200,1593,2025-11-13 05:51:50
192.168.1.9,07/Nov/2025:06:05:37 +0000,PUT,/api/data,200,461,2025-11-07 07:05:37
192.168.1.18,06/Nov/2025:08:20:25 +0000,POST,/checkout,200,613,2025-11-06 09:20:25
192.168.1.7,18/Nov/2025:23:26:07 +0000,PUT,/images/logo.png,500,1877,2025-11-19 00:26:07
192.168.1.19,05/Nov/2025:12:16:50 +0000,DELETE,/cart,503,559,2025-11-05 13:16:50
192.168.1.18,05/Nov/2025:19:57:49 +0000,GET,/images/logo.png,304,827,2025-11-05 20:57:49
192.168.1.6,19/Nov/2025:08:03:55 +0000,POST,/cart,503,465,2025-11-19 09:03:55
192.168.1.14,06/Nov/2025:11:00:43 +0000,GET,/api/data,500,1898,2025-11-06 12:00:43
192.168.1.1,07/Nov/2025:01:26:42 +0000,GET,/api/data,404,1886,2025-11-07 02:26:42
192.168.1.14,12/Nov/2025:00:05:22 +0000,GET,/products,200,1732,2025-11-12 01:05:22
192.168.1.16,05/Nov/2025:15:32:23 +0000,POST,/api/data,304,323,2025-11-05 16:32:23
192.168.1.15,01/Nov/2025:08:46:00 +0000,GET,/home,200,969,2025-11-01 09:46:00
192.168.1.2,11/Nov/2025:11:30:43 +0000,PUT,/api/data,503,1812,2025-11-11 12:30:43
192.168.1.14,03/Nov/2025:06:59:10 +0000,PUT,/api/data,200,248,2025-11-03 07:59:10
192.168.1.19,20/Nov/2025:09:50:39 +0000,GET,/products,304,1731,2025-11-20 10:50:39
192.168.1.10,04/Nov/2025:21:24:53 +0000,GET,/api/data,404,1954,2025-11-04 22:24:53
192.168.1.2,14/Nov/2025:14:09:32 +0000,DELETE,/checkout,503,1106,2025-11-14 15:09:32
192.168.1.13,09/Nov/2025:10:25:09 +0000,DELETE,/cart,200,382,2025-11-09 11:25:09
192.168.1.16,04/Nov/2025:23:31:38 +0000,POST,/error_page,500,1532,2025-11-05 00:31:38
192.168.1.5,17/Nov/2025:22:25:14 +0000,POST,/home,304,317,2025-11-17 23:25:14
192.168.1.2,07/Nov/2025:22:23:07 +0000,POST,/search?q=spark,200,581,2025-11-07 23:23:07
192.168.1.4,12/Nov/2025:15:29:06 +0000,PUT,/cart,500,1118,2025-11-12 16:29:06
192.168.1.14,10/Nov/2025:22:59:34 +0000,POST,/search?q=spark,503,1395,2025-11-10 23:59:34
192.168.1.2,18/Nov/2025:02:20:54 +0000,PUT,/cart,500,362,2025-11-18 03:20:54
192.168.1.4,17/Nov/2025:14:17:41 +0000,POST,/error_page,200,1588,2025-11-17 15:17:41
192.168.1.15,19/Nov/2025:16:01:05 +0000,GET,/api/data,200,66,2025-11-19 17:01:05
192.168.1.19,02/Nov/2025:17:21:51 +0000,PUT,/api/data,500,624,2025-11-02 18:21:51
192.168.1.7,19/Nov/2025:11:10:27 +0000,PUT,/search?q=spark,503,953,2025-11-19 12:10:27
192.168.1.6,03/Nov/2025:11:22:18 +0000,POST,/cart,200,1314,2025-11-03 12:22:18
192.168.1.14,17/Nov/2025:06:46:40 +0000,GET,/api/data,404,1009,2025-11-17 07:46:40
192.168.1.17,12/Nov/2025:16:48:44 +0000,DELETE,/images/logo.png,304,637,2025-11-12 17:48:44
192.168.1.8,14/Nov/2025:13:26:13 +0000,DELETE,/search?q=spark,200,426,2025-11-14 14:26:13
192.168.1.6,17/Nov/2025:10:18:52 +0000,PUT,/checkout,304,1089,2025-11-17 11:18:52
192.168.1.9,12/Nov/2025:01:56:17 +0000,GET,/api/data,503,497,2025-11-12 02:56:17
192.168.1.2,03/Nov/2025:06:25:04 +0000,GET,/api/data,500,216,2025-11-03 07:25:04
192.168.1.4,02/Nov/2025:05:50:33 +0000,PUT,/cart,503,809,2025-11-02 06:50:33
192.168.1.10,19/Nov/2025:23:25:34 +0000,GET,/home,500,1714,2025-11-20 00:25:34
192.168.1.2,15/Nov/2025:22:23:25 +0000,DELETE,/error_page,503,843,2025-11-15 23:23:25
192.168.1.5,13/Nov/2025:15:27:11 +0000,PUT,/images/logo.png,500,1296,2025-11-13 16:27:11
192.168.1.9,08/Nov/2025:09:28:46 +0000,DELETE,/checkout,500,655,2025-11-08 10:28:46
192.168.1.5,19/Nov/2025:05:39:45 +0000,DELETE,/error_page,200,1155,2025-11-19 06:39:45
192.168.1.19,14/Nov/2025:00:54:40 +0000,POST,/images/logo.png,404,528,2025-11-14 01:54:40
192.168.1.16,05/Nov/2025:06:04:58 +0000,PUT,/home,200,1453,2025-11-05 07:04:58
192.168.1.17,12/Nov/2025:20:58:06 +0000,DELETE,/cart,200,87,2025-11-12 21:58:06
192.168.1.16,14/Nov/2025:01:46:52 +0000,PUT,/cart,200,1925,2025-11-14 02:46:52
192.168.1.9,15/Nov/2025:09:21:11 +0000,GET,/images/logo.png,200,246,2025-11-15 10:21:11
192.168.1.15,17/Nov/2025:13:16:18 +0000,PUT,/images/logo.png,404,482,2025-11-17 14:16:18
192.168.1.1,01/Nov/2025:05:14:36 +0000,DELETE,/products,304,1256,2025-11-01 06:14:36
192.168.1.16,16/Nov/2025:23:36:42 +0000,GET,/error_page,200,953,2025-11-17 00:36:42
192.168.1.18,07/Nov/2025:17:03:53 +0000,POST,/search?q=spark,304,576,2025-11-07 18:03:53
192.168.1.12,14/Nov/2025:05:03:49 +0000,POST,/api/data,404,1454,2025-11-14 06:03:49
192.168.1.6,10/Nov/2025:01:43:33 +0000,DELETE,/checkout,404,502,2025-11-10 02:43:33
192.168.1.11,11/Nov/2025:04:42:03 +0000,DELETE,/images/logo.png,200,308,2025-11-11 05:42:03
192.168.1.13,09/Nov/2025:22:32:21 +0000,DELETE,/products,200,633,2025-11-09 23:32:21
192.168.1.6,01/Nov/2025:10:09:54 +0000,DELETE,/products/123,500,1376,2025-11-01 11:09:54
192.168.1.12,11/Nov/2025:08:45:31 +0000,PUT,/products,304,507,2025-11-11 09:45:31
192.168.1.12,15/Nov/2025:20:53:36 +0000,PUT,/home,200,1870,2025-11-15 21:53:36
192.168.1.11,15/Nov/2025:03:05:48 +0000,PUT,/api/data,503,1256,2025-11-15 04:05:48
192.168.1.17,13/Nov/2025:02:43:58 +0000,GET,/images/logo.png,200,1275,2025-11-13 03:43:58
192.168.1.5,05/Nov/2025:05:10:57 +0000,GET,/images/logo.png,404,328,2025-11-05 06:10:57
192.168.1.3,05/Nov/2025:23:39:34 +0000,GET,/products,200,693,2025-11-06 00:39:34
192.168.1.18,20/Nov/2025:22:58:54 +0000,GET,/products,404,812,2025-11-20 23:58:54
192.168.1.15,14/Nov/2025:06:51:51 +0000,GET,/images/logo.png,404,1097,2025-11-14 07:51:51
192.168.1.18,12/Nov/2025:07:51:00 +0000,POST,/products,503,1166,2025-11-12 08:51:00
192.168.1.19,07/Nov/2025:14:09:23 +0000,GET,/products,500,709,2025-11-07 15:09:23
192.168.1.2,12/Nov/2025:04:49:12 +0000,DELETE,/api/data,404,1745,2025-11-12 05:49:12
192.168.1.5,20/Nov/2025:15:37:01 +0000,GET,/search?q=spark,304,1956,2025-11-20 16:37:01
192.168.1.15,01/Nov/2025:01:50:43 +0000,DELETE,/checkout,503,1925,2025-11-01 02:50:43
192.168.1.11,14/Nov/2025:23:42:57 +0000,PUT,/products/123,503,1391,2025-11-15 00:42:57
192.168.1.10,05/Nov/2025:18:35:22 +0000,POST,/cart,200,335,2025-11-05 19:35:22
192.168.1.13,20/Nov/2025:20:48:49 +0000,POST,/images/logo.png,200,944,2025-11-20 21:48:49
192.168.1.4,15/Nov/2025:06:15:58 +0000,GET,/products,404,1868,2025-11-15 07:15:58
192.168.1.12,03/Nov/2025:11:20:38 +0000,POST,/search?q=spark,200,593,2025-11-03 12:20:38
192.168.1.16,16/Nov/2025:02:27:31 +0000,PUT,/api/data,500,16,2025-11-16 03:27:31
192.168.1.11,14/Nov/2025:02:59:21 +0000,DELETE,/error_page,404,1665,2025-11-14 03:59:21
192.168.1.10,08/Nov/2025:17:54:34 +0000,DELETE,/products,503,1318,2025-11-08 18:54:34
192.168.1.2,02/Nov/2025:14:02:43 +0000,GET,/checkout,500,653,2025-11-02 15:02:43
